regioncode,folder,filename,path
017021,sikutyousonnwomatometatiikitou,01_hokkaido_region.geojson,GAS\sikutyousonnwomatometatiikitou\01_hokkaido_region.geojson
017022,1saibun,01_hokkaido_area.geojson,GAS\1saibun\01_hokkaido_area.geojson
017022,sikutyousonnwomatometatiikitou,01_hokkaido_region.geojson,GAS\sikutyousonnwomatometatiikitou\01_hokkaido_region.geojson
017023,1saibun,01_hokkaido_area.geojson,GAS\1saibun\01_hokkaido_area.geojson
017023,sikutyousonnwomatometatiikitou,01_hokkaido_region.geojson,GAS\sikutyousonnwomatometatiikitou\01_hokkaido_region.geojson
02,hukenyohoukutou,02_aomori_forecast.geojson,GAS\hukenyohoukutou\02_aomori_forecast.geojson
020011,1saibun,02_aomori_area.geojson,GAS\1saibun\02_aomori_area.geojson
020011,sikutyousonnwomatometatiikitou,02_aomori_region.geojson,GAS\sikutyousonnwomatometatiikitou\02_aomori_region.geojson
020012,1saibun,02_aomori_area.geojson,GAS\1saibun\02_aomori_area.geojson
020012,sikutyousonnwomatometatiikitou,02_aomori_region.geojson,GAS\sikutyousonnwomatometatiikitou\02_aomori_region.geojson
020013,1saibun,02_aomori_area.geojson,GAS\1saibun\02_aomori_area.geojson
020013,sikutyousonnwomatometatiikitou,02_aomori_region.geojson,GAS\sikutyousonnwomatometatiikitou\02_aomori_region.geojson
020014,1saibun,02_aomori_area.geojson,GAS\1saibun\02_aomori_area.geojson
020014,sikutyousonnwomatometatiikitou,02_aomori_region.geojson,GAS\sikutyousonnwomatometatiikitou\02_aomori_region.geojson
020020,1saibun,02_aomori_area.geojson,GAS\1saibun\02_aomori_area.geojson
020020,sikutyousonnwomatometatiikitou,02_aomori_region.geojson,GAS\sikutyousonnwomatometatiikitou\02_aomori_region.geojson
020031,1saibun,02_aomori_area.geojson,GAS\1saibun\02_aomori_area.geojson
020031,sikutyousonnwomatometatiikitou,02_aomori_region.geojson,GAS\sikutyousonnwomatometatiikitou\02_aomori_region.geojson
020032,1saibun,02_aomori_area.geojson,GAS\1saibun\02_aomori_area.geojson
020032,sikutyousonnwomatometatiikitou,02_aomori_region.geojson,GAS\sikutyousonnwomatometatiikitou\02_aomori_region.geojson
0220100,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0220200,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0220300,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0220400,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0220500,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0220600,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0220700,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0220800,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0220900,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0221000,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0230100,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0230300,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0230400,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0230700,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0232100,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0232300,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0234300,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0236100,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0236200,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0236700,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0238100,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0238400,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0238700,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0240100,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0240200,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0240500,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0240600,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0240800,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0241100,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0241200,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0242300,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0242400,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0242500,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0242600,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0244100,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0244200,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0244300,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0244500,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0244600,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
0245000,sityousontou,02_aomori_region.geojson,GAS\sityousontou\02_aomori_region.geojson
03,hukenyohoukutou,03_iwate_forecast.geojson,GAS\hukenyohoukutou\03_iwate_forecast.geojson
030011,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030011,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
030012,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030012,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
030013,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030013,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
030014,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030014,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
030015,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030015,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
030016,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030016,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
030021,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030021,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
030022,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030022,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
030031,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030031,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
030032,1saibun,03_iwate_area.geojson,GAS\1saibun\03_iwate_area.geojson
030032,sikutyousonnwomatometatiikitou,03_iwate_region.geojson,GAS\sikutyousonnwomatometatiikitou\03_iwate_region.geojson
0320100,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0320200,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0320300,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0320500,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0320600,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0320700,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0320800,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0320900,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0321000,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0321100,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0321300,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0321400,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0321500,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0321600,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0330100,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0330200,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0330300,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0332100,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0332200,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0336600,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0338100,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0340200,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0344100,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0346100,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0348200,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0348300,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0348400,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0348500,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0350100,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0350300,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0350600,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0350700,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
0352400,sityousontou,03_iwate_region.geojson,GAS\sityousontou\03_iwate_region.geojson
04,hukenyohoukutou,04_miyagi_forecast.geojson,GAS\hukenyohoukutou\04_miyagi_forecast.geojson
040011,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040011,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
040012,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040012,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
040013,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040013,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
040014,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040014,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
040015,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040015,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
040016,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040016,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
040021,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040021,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
040022,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040022,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
040023,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040023,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
040024,1saibun,04_miyagi_area.geojson,GAS\1saibun\04_miyagi_area.geojson
040024,sikutyousonnwomatometatiikitou,04_miyagi_region.geojson,GAS\sikutyousonnwomatometatiikitou\04_miyagi_region.geojson
0410001,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0410002,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0420200,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0420300,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0420500,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0420600,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0420700,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0420800,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0420900,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0421100,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0421200,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0421301,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0421302,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0421400,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0421501,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0421502,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0421600,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0430100,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0430200,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0432100,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0432200,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0432300,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0432400,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0434100,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0436100,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0436200,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0440100,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0440400,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0440600,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0442101,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0442102,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0442200,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0442400,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0444400,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0444500,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0450100,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0450500,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0458100,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
0460600,sityousontou,04_miyagi_region.geojson,GAS\sityousontou\04_miyagi_region.geojson
05,hukenyohoukutou,05_akita_forecast.geojson,GAS\hukenyohoukutou\05_akita_forecast.geojson
050011,1saibun,05_akita_area.geojson,GAS\1saibun\05_akita_area.geojson
050011,sikutyousonnwomatometatiikitou,05_akita_region.geojson,GAS\sikutyousonnwomatometatiikitou\05_akita_region.geojson
050012,1saibun,05_akita_area.geojson,GAS\1saibun\05_akita_area.geojson
050012,sikutyousonnwomatometatiikitou,05_akita_region.geojson,GAS\sikutyousonnwomatometatiikitou\05_akita_region.geojson
050013,1saibun,05_akita_area.geojson,GAS\1saibun\05_akita_area.geojson
050013,sikutyousonnwomatometatiikitou,05_akita_region.geojson,GAS\sikutyousonnwomatometatiikitou\05_akita_region.geojson
050021,1saibun,05_akita_area.geojson,GAS\1saibun\05_akita_area.geojson
050021,sikutyousonnwomatometatiikitou,05_akita_region.geojson,GAS\sikutyousonnwomatometatiikitou\05_akita_region.geojson
050022,1saibun,05_akita_area.geojson,GAS\1saibun\05_akita_area.geojson
050022,sikutyousonnwomatometatiikitou,05_akita_region.geojson,GAS\sikutyousonnwomatometatiikitou\05_akita_region.geojson
050023,1saibun,05_akita_area.geojson,GAS\1saibun\05_akita_area.geojson
050023,sikutyousonnwomatometatiikitou,05_akita_region.geojson,GAS\sikutyousonnwomatometatiikitou\05_akita_region.geojson
0520100,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0520200,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0520300,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0520400,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0520600,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0520700,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0520900,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0521000,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0521100,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0521200,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0521300,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0521400,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0521500,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0530300,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0532700,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0534600,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0534800,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0534900,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0536100,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0536300,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0536600,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
0536800,sityousontou,05_akita_region.geojson,GAS\sityousontou\05_akita_region.geojson
